Sender,Subject,Urgency,Tags,Ticket Type,Reply Time
NOVA,"Re: New update in INC-657681 AI-OCR/ PO/PID 2501017280-006 / Cus.Code 170025833 : ไม่ระบุ Ship to, ไม่อ่านรหัสสินค้า,  หย่อนรหัสสินค้าไม่ตรงช่อง, อ่าน Desc เกิน",Low,SR-657681,2025-01-08 17:29:46+00:00
NOVA,Re: New update in INC-657686 AI-OCR/ SO-Medtronic/PID 2501010620-006 / Cus.Code 170223676 : Payment ไม่ได้เลือก แต่ขึ้น Z030,Medium,INC-657686,2025-01-08 17:30:32+00:00
NOVA,"Re: New update in INC-657692 AI-OCR/ PO/PID 2501017280-007 / Cus.Code 170025833 : Ship to ไม่ถูกต้อง, หย่อนรหัสสินค้าผิดช่อง, อ่าน Desc เกิน",Medium,INC-657692,2025-01-08 17:34:06+00:00
NOVA,Re: New update in INC-657695 AI-OCR/ PO/PID 2501016008-002 / Cus.Code 170034090 : สอนน้อง แล้วส่วนแถมมาเกิน ราคาเปลี่ยน,Medium,INC-657695,2025-01-09 08:04:43+00:00
NOVA,Re: New update in INC-657697 AI-OCR/ PO/PID 2501016208-002 / Cus.Code 170007901 : สอนน้องแล้วรีเฟรช มีตัวแถมขึ้นเพิ่ม,Medium,INC-657697,2025-01-09 08:05:29+00:00
NOVA,"Re: New update in INC-657699 AI-OCR/ PO/PID 2501017280-008 / Cus.Code 170025833 : Ship to ไม่ถูกต้อง, หย่อนรหัสสินค้าผิดช่อง, อ่าน Desc เกิน",Medium,INC-657699,2025-01-09 08:06:01+00:00
NOVA,"Re: New update in INC-657700 AI-OCR/ PO/PID 2501017280-009 / Cus.Code 170025833 : Ship to ไม่ถูกต้อง, หย่อนรหัสสินค้าผิดช่อง, อ่าน Desc เกิน",Medium,INC-657700,2025-01-09 08:06:42+00:00
NOVA,Re: New update in INC-657702 AI-OCR/ PO/PID 2501017599-002 / Cus.Code 170007901 : สอนน้องแล้วรีเฟรช มีตัวแถมขึ้นเพิ่ม,Medium,INC-657702,2025-01-09 08:07:22+00:00
NOVA,Re: New update in INC-657883 AI-OCR/ PO/PID 2501017122-010 / Cus.Code 170027464 : ไม่อ่านข้อมูลสินค้า,Medium,INC-657883,2025-01-09 08:52:35+00:00
NOVA,Re: New update in INC-657876 AI-OCR/ PO/PID 2501015616-003 / Cus.Code 170033573 : เลขที่ PO ไม่ครบ,Medium,INC-657876,2025-01-09 08:53:17+00:00
NOVA,Re: New update in INC-657888 AI-OCR/ PO/PID 2501017467-002 / Cus.Code 170010712 : ไม่อ่าน UOM,Medium,INC-657888,2025-01-09 08:54:32+00:00
NOVA,Re: New update in INC-657893 AI-OCR/ PO/PID 2501017595-002 / Cus.Code 170023400 : อ่านราคาไม่ convert Vat,Medium,INC-657893,2025-01-09 09:02:40+00:00
NOVA,"Re: New update in INC-657899 AI-OCR/ PO/PID 2501017698-004 / Cus.Code 170036216 : หย่อนรหัสสินค้าผิดช่อง, อ่าน Desc เกิน",Medium,INC-657899,2025-01-09 09:03:22+00:00
NOVA,"Re: New update in INC-657921 AI-OCR/ SO-Medtronic/PID 2501018218-009 / Cus.Code 170016866 : อ่านเลขที่ PO ผิด, ไม่อ่าน complete bill",Medium,INC-657921,2025-01-09 09:22:43+00:00
NOVA,Re: New update in INC-657923 AI-OCR/ FOC /PID2501013683 /   : อ่านจำนวน สินค้าไม่ตรงตาม form,Medium,INC-657923,2025-01-09 09:23:17+00:00
NOVA,Re: New update in INC-657931 AI-OCR/ PO/PID 2501017698-005 / Cus.Code 170036216 : ไม่อ่านรหัสสินค้า,Medium,INC-657931,2025-01-09 09:24:00+00:00
NOVA,Re: New update in INC-657944 AI-OCR/ PO/PID 2501017698006 Cus.Code 170036216:  อ่านรหัสสินค้ารวมกับชื่อสินค้า,Medium,INC-657944,2025-01-09 09:34:12+00:00
NOVA,Re: New update in INC-657955 AI-OCR/ PO/PID 2501017710002/ Cus.Code 170023400: อ่านรหัสสินค้ารวมกับชื่อสินค้า,Medium,INC-657955,2025-01-09 09:36:57+00:00
NOVA,Re: New update in INC-657979 AI-OCR/ FOC/PID 2501017673 003 / Cus.Code 00000000  : ไม่อ่าน Order Reason ตามเอกสารระบุ,Medium,INC-657979,2025-01-09 09:51:36+00:00
NOVA,Re: New update in INC-657991 AI-OCR/ PO/PID 2501017698 007/ Cus.Code 170036216: อ่านรหัสสินค้ารวมกับชื่อสินค้า,Medium,INC-657991,2025-01-09 10:02:22+00:00
NOVA,Re: New update in INC-657999 AI-OCR/ SO/PID 2501012111 003/ Cus.Code 00000000  : ไม่อ่าน Complete Delivery/ พิมพ์บิลตาม PO ตามเอกสาร,Medium,INC-657999,2025-01-09 10:03:06+00:00
NOVA,Re: New update in INC-658049 AI-OCR/ PO/PID 2501017698 012/ Cus.Code 170036216  : อ่านรหัสสินค้ารวมกับชื่อสินค้า,Medium,INC-658049,2025-01-09 10:51:08+00:00
NOVA,Re: New update in INC-658042 AI-OCR/ PO/PID 2501017698 008/ Cus.Code 170036216:  ไม่อ่านรหัสสินค้าตามเอกสารระบุ,Medium,INC-658042,2025-01-09 10:51:45+00:00
NOVA,Re: New update in INC-658085 AI-OCR/ PO/PID 2501017698 008/ Cus.Code 170036216  : ไม่อ่านรหัสสินค้าตามเอกสารระบุ,Medium,INC-658085,2025-01-09 10:52:31+00:00
NOVA,"Re: New update in INC-658057 AI-OCR/ PO/PID 2501017698-006 / Cus.Code 170036216 : หย่อนรหัสสินค้าผิดช่อง, อ่าน Desc เกิน",Medium,INC-658057,2025-01-09 10:53:15+00:00
NOVA,Re: New update in INC-658108 AI-OCR/ PO/PID 2501018509 002 / Cus.Code 170022636 : อ่านจำนวน ราคา ไม่ครบตามเอกสาร,Medium,INC-658108,2025-01-09 10:57:28+00:00
NOVA,Re: New update in INC-658131 AI-OCR/ PO/PID 2501018568 002/ Cus.Code 170022636 : ชื่อสินค้าอ่านข้อความไม่เกี่ยวข้องมาด้วย / QTY / UOM / ราคาต่อหน่วย,Medium,INC-658131,2025-01-09 11:16:22+00:00
NOVA,New update in INC-658159 AI-OCR/ PO/PID 2501019183 002/ Cus.Code 170078136: UOM อ่านไม่ครบตามเอกสาร,Low,SR-658159,2025-01-09 11:35:48+00:00
NOVA,Re: New update in INC-658136 AI-OCR/ SO/PID 2412065146 001/ Cus.Code 00000000  : อ่านเลข PO ไม่ตรงตามเอกสาร,Medium,INC-658136,2025-01-09 11:37:23+00:00
NOVA,Re: New update in INC-658145 AI-OCR/ PO/PID 2501017698 002/ Cus.Code170036216  : อ่านรหัสสินค้าไม่ครบ/ อ่านรหัสสินค้ารวมกับชื่อสินค้า,Medium,INC-658145,2025-01-09 11:40:30+00:00
NOVA,Re: New update in INC-658159 AI-OCR/ PO/PID 2501019183 002/ Cus.Code 170078136: UOM อ่านไม่ครบตามเอกสาร,Low,SR-658159,2025-01-09 11:49:30+00:00
